,absstatus,brakestatus,closestintersectid,device,elevation,filedate,filetimeutc,fixtypehvgps,gpsorientsemimaj,gpssemimajaxis,gpssemiminaxis,gpsspeed,heading,headlamp,key,latitude,localtimems,longaccel,longitude,speed,stabilitycontrolstatus,steerangle,throttlepospct,traccontrolstatus,transstate,turnsignal,uuid,wiper,yawrate
4483,0,0,0,100625,240.45,20200601,12053,2,168.0,0.55,0.42,31.484945,352.09,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTIwNTMsImxvY2FsdGltZW1zIjo2MTY0MTUzfQ==,40.022051732799326,6164153,-0.048074722,-83.12137157125146,31.427778,0,1.8000001,0,0,2,0,f45d81d2fb226c7ec6164d1dd95e2413,0,-1.5258789e-05
4484,0,0,0,100625,240.45,20200601,12053,2,168.0,0.55,0.42,31.506014,352.43,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTIwNTMsImxvY2FsdGltZW1zIjo2MTY0NjUzfQ==,40.02219256318585,6164653,0.38259315,-83.12139680374435,31.408333,0,2.0,0,0,2,0,476d06870d2360f4cd784a93e2b76df8,0,0.488266
4485,0,0,0,100625,240.45,20200601,12053,2,168.0,0.55,0.42,31.370861,352.3,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTIwNTMsImxvY2FsdGltZW1zIjo2MTY1MTU0fQ==,40.02233289769978,6165154,-0.00022315979,-83.12142200896314,31.333332,0,0.3,0,0,2,0,3b0ac2a8f4bd7ee447d0279b31496646,0,-0.4882965
4486,0,0,0,100625,240.45,20200601,12053,2,168.0,0.55,0.42,31.368292,351.72,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTIwNTMsImxvY2FsdGltZW1zIjo2MTY1NjU0fQ==,40.02247306881539,6165654,-0.00022315979,-83.12144768100883,31.266666,0,0.8,0,0,2,0,7c7ac7f7f31c18c34dc6d14eb9286f02,0,-0.24415588
4487,0,0,0,100625,240.45,20200601,12053,2,168.0,0.55,0.42,31.396555,351.5,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTIwNTMsImxvY2FsdGltZW1zIjo2MTY2MTU0fQ==,40.02261290348575,6166154,-0.095926285,-83.12147407961449,31.241667,0,1.6,0,0,2,0,5ea38b1cb9b3bb52b35de7a76ef7f92d,0,-1.5258789e-05
4488,0,0,0,100625,240.45,20200601,12053,2,168.0,0.56,0.42,31.26089,351.51,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTIwNTMsImxvY2FsdGltZW1zIjo2MTY2NjU0fQ==,40.022752570095506,6166654,-0.048074722,-83.12150074331316,31.180555,0,2.8,0,0,2,0,fa634f946df82ee07f88752951de8779,0,0.488266
4489,0,0,0,100625,240.35,20200601,12053,2,168.0,0.55,0.42,31.254723,351.63,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTIwNTMsImxvY2FsdGltZW1zIjo2MTY3MTU0fQ==,40.02289190271817,6167154,-0.095926285,-83.12152720770787,31.13611,0,2.0,0,0,2,0,619417cdb3f56ef5389dc8dd1909bfc4,0,0.24412537
4490,0,0,0,100625,240.15,20200601,12053,2,169.0,0.54,0.41,31.228514,351.71,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTIwNTMsImxvY2FsdGltZW1zIjo2MTY3NjU0fQ==,40.023031068879085,6167654,-0.14377975,-83.12155351730502,31.061111,0,2.5,0,0,2,0,1f36eecd303280874119c21c2ce00477,0,0.24412537
4491,0,0,0,100625,240.05,20200601,12053,2,170.0,0.53,0.41,31.127792,351.72,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTIwNTMsImxvY2FsdGltZW1zIjo2MTY4MTU0fQ==,40.02317006881381,6168154,-0.14377975,-83.12157951433718,30.980555,0,3.4,0,0,2,0,8b022e294e2d2672ba15b222f09ba18a,0,0.7324066
4492,0,0,0,100625,239.85,20200601,12053,2,171.0,0.53,0.41,30.98236,352.04,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTIwNTMsImxvY2FsdGltZW1zIjo2MTY4NjU0fQ==,40.02330856652432,6168654,-0.14377975,-83.12160458607198,30.938889,0,1.9,0,0,2,0,edec101ea8e4591f166a9be2d6e400b2,0,-1.5258789e-05
4493,0,0,0,100625,239.75,20200601,12053,2,171.0,0.53,0.4,30.809694,352.1,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTIwNTMsImxvY2FsdGltZW1zIjo2MTY5MTU0fQ==,40.02344689938275,6169154,-0.38303947,-83.12162940160646,30.733334,0,1.7,0,0,2,0,f0b3a332703eda45e4a0fa58b5e5bf6d,0,0.24412537
4494,0,0,0,100625,239.55,20200601,12053,2,172.0,0.52,0.4,30.779888,351.94,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTIwNTMsImxvY2FsdGltZW1zIjo2MTY5NjU0fQ==,40.02358440061618,6169654,-0.28733444,-83.12165428240051,30.580555,0,3.0,0,0,2,0,bcd476d8e97c9dac4cee1b4df5ab4173,0,0.488266
4495,0,0,0,100625,239.35,20200601,12053,2,172.0,0.52,0.39,30.478235,352.14,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTIwNTMsImxvY2FsdGltZW1zIjo2MTcwMTU0fQ==,40.023693899057825,6170154,-0.38303947,-83.12167388973951,30.449999,0,6.4,0,0,2,2,495f42c73b439462bb456feb497d3c57,0,1.7089691
4496,0,0,0,100625,239.15,20200601,12053,2,172.0,0.53,0.41,30.530653,352.6,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTIwNTMsImxvY2FsdGltZW1zIjo2MTcwNjU0fQ==,40.02383039486973,6170654,-0.3351879,-83.12169741998251,30.322222,0,6.4,0,0,2,2,1239547ff8edee2859827f6d3f1708a9,0,1.7089691
4497,0,0,0,100625,238.85,20200601,12053,2,173.0,0.54,0.41,30.389334,353.53,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTIwNTMsImxvY2FsdGltZW1zIjo2MTcxMTU0fQ==,40.023993883831395,6171154,-0.3351879,-83.12172264432557,30.202776,0,4.5,0,0,2,2,c71560b9fa7318bef49185d37842d027,0,0.97654724
4498,0,0,0,100625,238.75,20200601,12053,2,173.0,0.54,0.41,30.1735,353.91,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTIwNTMsImxvY2FsdGltZW1zIjo2MTcxNjU0fQ==,40.02410254499803,6171654,-0.3351879,-83.12173786509724,30.047222,0,3.2,0,0,2,2,5572afdeca62937bc13a6706da8b7629,0,0.488266
4499,0,0,0,100625,238.45,20200601,12053,2,173.0,0.56,0.42,30.121084,354.1,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTIwNTMsImxvY2FsdGltZW1zIjo2MTcyMTU0fQ==,40.02426454203258,6172154,-0.095926285,-83.12175997549949,29.972221,0,1.1,0,0,2,2,19e9d80322d8a5e16a18858476fb440d,0,-1.5258789e-05
4500,0,0,0,100625,238.25,20200601,12053,2,172.0,0.57,0.43,30.04657,354.04,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTIwNTMsImxvY2FsdGltZW1zIjo2MTcyNjU0fQ==,40.02437254298417,6172654,-0.095926285,-83.12177465992977,29.93611,0,0.90000004,0,0,2,0,49462a8dea3adc0998fa66697af3e907,0,-1.5258789e-05
4501,0,0,0,100625,237.95,20200601,12053,2,172.0,0.57,0.43,29.9515,353.92,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTIwNTMsImxvY2FsdGltZW1zIjo2MTczMTU0fQ==,40.02453371151123,6173154,-0.00022315979,-83.12179702879527,29.963888,0,-0.1,0,0,2,0,651e6336e8df64faeffc8ab15ba2eb7a,0,-0.24415588
4502,0,0,0,100625,237.85,20200601,12053,2,173.0,0.57,0.44,30.037834,353.59,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTIwNTMsImxvY2FsdGltZW1zIjo2MTczNjU0fQ==,40.024641382999704,6173654,-0.00022315979,-83.12181262654002,30.016666,0,-0.90000004,0,0,2,0,55eac5aeb1fbfc0588b61dcdf979b58d,0,-0.24415588
4503,0,0,0,100625,237.55,20200601,12053,2,173.0,0.58,0.44,30.151917,353.03,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTIwNTMsImxvY2FsdGltZW1zIjo2MTc0MTU1fQ==,40.02480305685817,6174155,0.047628403,-83.12183762582143,30.088888,0,-0.7,0,0,2,0,5f530bbee9d5abd6c4e7212af7d7d80d,0,-0.24415588
4504,0,0,0,100625,237.35,20200601,12053,2,173.0,0.58,0.44,30.208445,352.86,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTIwNTMsImxvY2FsdGltZW1zIjo2MTc0NjU1fQ==,40.0249110587945,6174655,0.14333344,-83.12185500954854,30.202776,0,-0.2,0,0,2,0,2d3b09f275a924a37bbc3150d146b16c,0,-0.24415588
4505,0,0,0,100625,236.95,20200601,12053,2,173.0,0.58,0.44,30.346167,352.59,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTIwNTMsImxvY2FsdGltZW1zIjo2MTc1MTU1fQ==,40.02507339496691,6175155,-0.00022315979,-83.12188208960092,30.313889,0,0.3,0,0,2,0,c1074b99726348375f7bab0de02c9eb1,0,-1.5258789e-05
4506,0,0,0,100625,236.75,20200601,12053,2,173.0,0.57,0.44,30.489027,352.58,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTIwNTMsImxvY2FsdGltZW1zIjo2MTc1NjU1fQ==,40.02518222839959,6175655,0.14333344,-83.12190059256504,30.41111,0,0.4,0,0,2,0,f5c1bbb9e276d21b585dc1a2a7d59baf,0,-1.5258789e-05
4507,0,0,0,100625,236.35,20200601,12053,2,172.0,0.58,0.44,30.551722,352.43,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTIwNTMsImxvY2FsdGltZW1zIjo2MTc2MTU1fQ==,40.02534589651205,6176155,-0.00022315979,-83.12192880371231,30.527777,0,0.7,0,0,2,0,ce71e43d8f8493263fc987057dad74e9,0,-1.5258789e-05
4508,0,0,0,100625,236.05,20200601,12053,2,170.0,0.58,0.44,30.70486,352.31,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTIwNTMsImxvY2FsdGltZW1zIjo2MTc2NjU1fQ==,40.02548256427089,6176655,0.095479965,-83.12195283930032,30.627777,0,0.8,0,0,2,0,41611b815496590a0724605071cfc4c3,0,-1.5258789e-05
4509,0,0,0,100625,235.75,20200601,12053,2,170.0,0.57,0.43,30.735695,352.27,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTIwNTMsImxvY2FsdGltZW1zIjo2MTc3MTU1fQ==,40.02561956462199,6177155,0.095479965,-83.12197685116281,30.744444,0,0.6,0,0,2,0,e9db23ef2ced403dcbb385b07c475443,0,-1.5258789e-05
4510,0,0,0,100625,235.55,20200601,12053,2,170.0,0.58,0.44,30.833847,352.15,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTIwNTMsImxvY2FsdGltZW1zIjo2MTc3NjU1fQ==,40.02572973230447,6177655,0.23903656,-83.12199638675516,30.902779,0,0.5,0,0,2,0,5b5fe1ae6a8d306ba6ab59d5c20d87d8,0,0.24412537
4511,0,0,0,100625,235.15,20200601,12053,2,169.0,0.58,0.45,31.086681,352.25,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTIwNTMsImxvY2FsdGltZW1zIjo2MTc4MTU1fQ==,40.02589573146137,6178155,0.23903656,-83.12202569042556,31.088888,0,-0.4,0,0,2,0,273f64d12cdcc831e2e819e005afd922,0,-1.5258789e-05
4512,0,0,0,100625,234.85,20200601,12053,2,169.0,0.58,0.45,31.252153,352.12,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTIwNTMsImxvY2FsdGltZW1zIjo2MTc4NjU1fQ==,40.026007232548906,6178655,0.23903656,-83.12204572898479,31.294443,0,0.4,0,0,2,0,4e270fe56b01de6a9d7ef8f29a738eb9,0,-1.5258789e-05
4513,0,0,0,100625,234.55,20200601,12053,2,168.0,0.58,0.44,31.40118,351.98,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTIwNTMsImxvY2FsdGltZW1zIjo2MTc5MTU1fQ==,40.026147233644835,6179155,0.3347416,-83.12207110384688,31.463888,0,0.90000004,0,0,2,0,f4e816182e80cd7f45861b1ed4db4d52,0,-1.5258789e-05
4514,0,0,0,100625,234.25,20200601,12053,2,168.0,0.58,0.45,31.63911,352.06,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTIwNTMsImxvY2FsdGltZW1zIjo2MTc5NjU1fQ==,40.0262878996943,6179655,0.23903656,-83.1220962467805,31.641666,0,0.2,0,0,2,0,16a89b55085f77c0de3eca24d3445735,0,-1.5258789e-05
4515,0,0,0,100625,233.95,20200601,12053,2,170.0,0.58,0.45,31.77632,351.89,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTIwNTMsImxvY2FsdGltZW1zIjo2MTgwMTU1fQ==,40.026429567641074,6180155,0.23903656,-83.12212196387767,31.805555,0,1.5,0,0,2,0,d59fb4bf4ca37bdffb71d71cb7bb2b5c,0,0.488266
4516,0,0,0,100625,233.65,20200601,12053,2,171.0,0.58,0.45,31.938194,351.89,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTIwNTMsImxvY2FsdGltZW1zIjo2MTgwNjU1fQ==,40.02657206764075,6180655,0.14333344,-83.12214813054321,31.94722,0,0.8,0,0,2,0,777736080c1d1fd6de8949a2292ccb89,0,-1.5258789e-05
4517,0,0,0,100625,233.35,20200601,12053,2,171.0,0.59,0.46,32.116512,351.99,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTIwNTMsImxvY2FsdGltZW1zIjo2MTgxMTU1fQ==,40.026715233567835,6181155,0.095479965,-83.122173934209,32.09722,0,0.6,0,0,2,0,497ba10ca2ecc7809a4cbb24f14d0659,0,-1.5258789e-05
4518,0,0,0,100625,233.05,20200601,12053,2,171.0,0.59,0.46,32.227512,351.92,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTIwNTMsImxvY2FsdGltZW1zIjo2MTgxNjU1fQ==,40.0268585674225,6181655,0.14333344,-83.12220028830752,32.21389,0,0.90000004,0,0,2,0,1ac68b0be956ca7913086a4d1f8a5a4f,0,0.24412537
4519,0,0,0,100625,232.75,20200601,12053,2,170.0,0.59,0.46,32.420734,351.94,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTIwNTMsImxvY2FsdGltZW1zIjo2MTgyMTU1fQ==,40.02703156727507,6182155,0.14333344,-83.12223228237283,32.33889,0,0.90000004,0,0,2,0,0980ff8ee3ea7bd659909837ec58a99a,0,0.24412537
4520,0,0,0,100625,232.55,20200601,12053,2,170.0,0.59,0.46,32.48446,351.77,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTIwNTMsImxvY2FsdGltZW1zIjo2MTgyNjU1fQ==,40.027147568474,6182655,0.14333344,-83.1222536661408,32.45,0,0.90000004,0,0,2,0,4859ee4aa8180363723ac9c945275fa6,0,0.24412537
4521,0,0,0,100625,232.35,20200601,12053,2,171.0,0.59,0.46,32.60368,351.83,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTIwNTMsImxvY2FsdGltZW1zIjo2MTgzMTU1fQ==,40.027321901396824,6183155,0.14333344,-83.1222858150048,32.547222,0,1.1,0,0,2,0,ecc28678f4f18bbcaa17137b69f6ca1e,0,0.24412537
4522,0,0,0,100625,232.15,20200601,12053,2,171.0,0.59,0.46,32.681793,351.78,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTIwNTMsImxvY2FsdGltZW1zIjo2MTgzNjU1fQ==,40.027438401739325,6183655,0.14333344,-83.12230732983842,32.655556,0,1.6,0,0,2,0,15236038f981165cb589200f34720c8f,0,0.24412537
4523,0,0,0,100625,231.95,20200601,12053,2,171.0,0.6,0.47,32.848293,351.99,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTIwNTMsImxvY2FsdGltZW1zIjo2MTg0MTU2fQ==,40.027613900232474,6184156,0.095479965,-83.12233993420155,32.741665,0,0.8,0,0,2,0,5ad3f42478de2a3f2fbf0b4d55838aca,0,-1.5258789e-05
4524,0,0,0,100625,231.75,20200601,12053,2,172.0,0.6,0.47,32.917152,351.98,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTIwNTMsImxvY2FsdGltZW1zIjo2MTg0NjU2fQ==,40.027731233641255,6184656,0.047628403,-83.12236143716721,32.805553,0,0.5,0,0,2,0,325c33051dc459067a2833823765a9e6,0,-1.5258789e-05
4525,0,0,0,100625,231.65,20200601,12053,2,174.0,0.59,0.47,32.980362,351.96,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTIwNTMsImxvY2FsdGltZW1zIjo2MTg1MTU2fQ==,40.0279077337911,6185156,0.047628403,-83.1223941097657,32.869442,0,0.6,0,0,2,0,eac74eff1fc75b9d04f2f2ff323af3fb,0,-1.5258789e-05
4526,0,0,0,100625,231.55,20200601,12053,2,174.0,0.59,0.46,32.938736,351.9,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTIwNTMsImxvY2FsdGltZW1zIjo2MTg1NjU2fQ==,40.02802540089866,6185656,-0.00022315979,-83.12241612756503,32.925,0,0.6,0,0,2,0,f4cd28fa16d9657ebd97e780cfa83cdd,0,0.24412537
4527,0,0,0,100625,231.35,20200601,12053,2,175.0,0.58,0.46,33.047165,351.81,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTIwNTMsImxvY2FsdGltZW1zIjo2MTg2MTU2fQ==,40.02817306819987,6186156,0.047628403,-83.12244398759886,32.966667,0,0.3,0,0,2,0,343e4ffe243dca887b4f18abeadce75c,0,0.24412537
4528,0,0,0,100625,231.35,20200601,12053,2,174.0,0.58,0.46,33.107807,351.8,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTIwNTMsImxvY2FsdGltZW1zIjo2MTg2NjU2fQ==,40.02835006826801,6186656,0.14333344,-83.12247765723114,33.019444,0,-0.5,0,0,2,0,dc8f2caa3a645491cbdda7159cdc32ba,0,-0.24415588
4529,0,0,0,100625,231.35,20200601,12053,2,173.0,0.58,0.46,33.158165,351.71,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTIwNTMsImxvY2FsdGltZW1zIjo2MTg3MTU2fQ==,40.028468235533474,6187156,0.191185,-83.12250035060003,33.066666,0,-0.3,0,0,2,0,006f165d4fcf1ba9a8964275d95e1750,0,-0.24415588
4530,0,0,0,100625,231.35,20200601,12053,2,171.0,0.58,0.46,33.146347,351.4,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTIwNTMsImxvY2FsdGltZW1zIjo2MTg3NjU2fQ==,40.02864557068296,6187656,0.191185,-83.12253544258519,33.091667,0,0.2,0,0,2,0,9f85cd1fcf9c0b371f7b792153dd91c8,0,-1.5258789e-05
4531,0,0,0,100625,231.25,20200601,12053,2,171.0,0.56,0.45,33.242443,351.08,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTIwNTMsImxvY2FsdGltZW1zIjo2MTg4MTU2fQ==,40.028793405489765,6188156,0.14333344,-83.1225658708835,33.125,0,0.3,0,0,2,0,a6c706c2bbb79202a94293cc6c3bed97,0,-1.5258789e-05
4532,0,0,0,100625,231.25,20200601,12053,2,171.0,0.55,0.44,33.22035,350.91,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTIwNTMsImxvY2FsdGltZW1zIjo2MTg4NjU2fQ==,40.02894107277321,6188656,-0.00022315979,-83.12259642133758,33.119442,0,-0.2,0,0,2,0,9722ece59f5590635c2bf77f0daef8b7,0,-1.5258789e-05
4533,0,0,0,100625,231.25,20200601,12053,2,172.0,0.53,0.43,33.265568,350.76,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTIwNTMsImxvY2FsdGltZW1zIjo2MTg5MTU2fQ==,40.02908890655516,6189156,0.047628403,-83.12262746585779,33.144444,0,-0.5,0,0,2,0,765d97963bb8c67d3f5696a5661b2507,0,-0.24415588
4534,0,0,0,100625,231.25,20200601,12053,2,172.0,0.52,0.42,33.27585,350.48,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTIwNTMsImxvY2FsdGltZW1zIjo2MTg5NjU2fQ==,40.029236907153106,6189656,-0.00022315979,-83.12265921563299,33.172222,0,-0.3,0,0,2,0,11064214eb42d2e907fc37458dc744a7,0,-0.24415588
4535,0,0,0,100625,231.25,20200601,12053,2,170.0,0.52,0.41,33.253235,350.46,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTIwNTMsImxvY2FsdGltZW1zIjo2MTkwMTU2fQ==,40.02938474051689,6190156,-0.00022315979,-83.12269188823589,33.19722,0,1.1,0,0,2,0,887cb097e54fb50391d6f490be410923,0,0.24412537
4536,0,0,0,100625,231.15,20200601,12053,2,170.0,0.51,0.4,33.28561,350.26,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTIwNTMsImxvY2FsdGltZW1zIjo2MTkwNjU2fQ==,40.029532407403494,6190656,0.095479965,-83.12272478093479,33.183334,0,-0.2,0,0,2,0,12a32bd76313fb77a40027e28c67e0a1,0,-1.5258789e-05
4537,0,0,0,100625,231.15,20200601,12053,2,168.0,0.5,0.4,33.29846,350.2,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTIwNTMsImxvY2FsdGltZW1zIjo2MTkxMTU2fQ==,40.02968040743817,6191156,0.047628403,-83.12275796541124,33.208332,0,-0.4,0,0,2,0,fad77b173b4586df1a8aa1b7defed6d2,0,-0.24415588
4538,0,0,0,100625,231.05,20200601,12053,2,167.0,0.51,0.4,33.278416,349.76,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTIwNTMsImxvY2FsdGltZW1zIjo2MTkxNjU2fQ==,40.02982824058984,6191656,0.047628403,-83.12279276268411,33.19722,0,0.4,0,0,2,0,fb65c9d547e6383931a57b5243b43484,0,-1.5258789e-05
4539,0,0,0,100625,231.05,20200601,12053,2,166.0,0.52,0.4,33.233707,349.54,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTIwNTMsImxvY2FsdGltZW1zIjo2MTkyMTU2fQ==,40.02994624020979,6192156,-0.00022315979,-83.12282082798586,33.233334,0,0.6,0,0,2,0,912c696e8704c2ea0da2ba48e62f4106,0,-1.5258789e-05
4540,0,0,0,100625,230.95,20200601,12053,2,166.0,0.52,0.4,33.32004,349.5,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTIwNTMsImxvY2FsdGltZW1zIjo2MTkyNjU2fQ==,40.03009374011969,6192656,0.047628403,-83.12285600652571,33.261112,0,0.6,0,0,2,0,1080a372f313156a12eec9644b27aa16,0,-1.5258789e-05
4541,0,0,0,100625,230.85,20200601,12053,2,165.0,0.53,0.41,33.436695,349.25,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTIwNTMsImxvY2FsdGltZW1zIjo2MTkzMTU2fQ==,40.03024157274731,6193156,0.095479965,-83.1228917473959,33.28611,0,0.7,0,0,2,0,326d8abc9b23daa6284f3fe034313f0b,0,-1.5258789e-05
